id_cadru,id_subgrupa,topic,id
128,1080,Stiinta si Ingineria Materialelor (2),2321
124,1080,Mecanică (1),2322
106,1182,Rezistenta Materialelor 2,2323
112,1182,Mecanica Fluidelor ,2324
103,1182,Termotehnică,2325
33,1182,Electrotehnică şi Maşini Electrice,2326
39,1182,Electrotehnică şi Maşini Electrice,2327
1535,1182,Electronica Aplicata,2328
104,1238,Organe de Masini (2),2329
104,1238,Tribologie,2330
256,1238,Actionari Hidraulice si Pneumatice,2331
110,1238,Vibratii Mecanice,2332
132,1238,Tehnologie de Fabricatie,2333
132,1238,"Scule, dispozitive, verificatoare",2334
130,1241,Managementul Proiectelor,2335
132,1241,Tehnologii si echipamente de asamblare,2336
567,1241,Modelarea si Simularea Sistemelor Mecanice,2337
124,1241,"Mecanica, Constructia si Proiectarea Structurilor",2338
1663,1241,Metode Experimentale in Inginerie Mecanica,2339
1662,1241,Bazele Sudarii,2340
130,266,Acreditare si Certificare in Domeniul Calitatii,2341
107,266,Metode si Tehnici de Evaluare a Riscurilor Profesionale,2342
133,266,Metodologia Cercetarii si Inventica,2343
567,266,Controlul Calitatii prin Tehnici Statistice,2344
71,266,Etica si Integritate Academica,2345
130,512,Acreditare si Certificare in Domeniul Calitatii,2346
107,512,Metode si Tehnici de Evaluare a Riscurilor Profesionale,2347
133,512,Metodologia Cercetarii si Inventica,2348
567,512,Controlul Calitatii prin Tehnici Statistice,2349
71,512,Etica si Integritate Academica,2350
111,2362,Desen Tehnic și Infografică (1),2351
104,2362,Metode Numerice,2352
116,2362,Fizică,2353
128,2362,Stiinta si Ingineria Materialelor (2),2354
124,2362,Mecanică (1),2355
303,2362,Comunicare,2356
111,2375,Desen Tehnic și Infografică (1),2357
104,2375,Metode Numerice,2358
116,2375,Fizică,2359
128,2375,Stiinta si Ingineria Materialelor (2),2360
124,2375,Mecanică (1),2361
303,2375,Comunicare,2362
550,299,Alimentatie si cultura,2363
558,299,Fizica,2364
511,299,Chimie analitica,2365
510,299,"Algebra liniara, geometrie analitica si diferentiala",2366
515,299,Grafica asistata pe calculator,2367
759,299,Chimie organica,2368
336,299,Politici si strategii globale de securitate alimentara,2369
149,299,Pedagogie I,2370
550,300,Alimentatie si cultura,2371
558,300,Fizica,2372
511,300,Chimie analitica,2373
510,300,"Algebra liniara, geometrie analitica si diferentiala",2374
515,300,Grafica asistata pe calculator,2375
759,300,Chimie organica,2376
336,300,Politici si strategii globale de securitate alimentara,2377
149,300,Pedagogie I,2378
31,311,Elemente de inginerie electrica,2379
511,311,Tehnologia vinului otetului si a bauturilor distilate,2380
507,311,Chimia alimentelor,2381
507,311,Microbiologie speciala,2382
513,311,Coloizi in industria alimentara,2383
499,311,Tehnologia moraritului,2384
183,311,Didactica specialitatii,2385
337,323,Operatii unitare in industria alimentara,2386
441,323,Principii si metode de conservare a produselor alimentare,2387
502,323,Tehnologia maltului si a berii 2,2388
497,323,Tehnologii în industria laptelui,2389
515,323,Utilaje in industria alimentara,2390
499,323,Tehnologii în industria cărnii 2,2391
499,323,Tehnologia panificatiei,2392
206,323,Managementul clasei de elevi,2393
542,332,Management,2394
503,332,"Ambalarea, etichetarea si designul in industria alimentara",2395
503,332,Produse traditionale si ecologice,2396
497,332,Biotehnologii speciale,2397
559,332,Legislatie in industria alimentara,2398
497,332,Gastrotehnie si catering,2399
514,332,Inocuitatea produselor alimentare,2400
542,333,Management,2401
503,333,"Ambalarea, etichetarea si designul in industria alimentara",2402
503,333,Produse traditionale si ecologice,2403
497,333,Biotehnologii speciale,2404
559,333,Legislatie in industria alimentara,2405
497,333,Gastrotehnie si catering,2406
514,333,Inocuitatea produselor alimentare,2407
179,2202,Structurile și frontierele vieții private,2408
736,2202,Stalinism și național-comunism - istorie orală ,2409
167,2202,Istoria relaţiilor Europei cu lumea musulmană,2410
744,2202,Didactica domeniului si dezvoltari in didactica specialitatii,2411
162,2202,"Monarhie, oligarhie, democrație în antichitate ",2412
163,2202,Istoria ideilor federaliste în Europa,2413
422,2202,Proiectarea si managementul programelor educationale,2414
143,106,Introducere în istoria medievală a românilor,2415
143,106,Introducere în istoria medievală universală,2416
167,106,Curs și seminar special de istorie medievală universală ,2417
141,106,Ştiinţe auxiliare ale istoriei,2418
149,106,Pedagogie I,2419
206,107,Didactica specialitatii,2420
736,107,Introducere în istoria românilor în secolul XX,2421
159,107,Istoriografie românească,2422
161,107,Introducere în istoria universală a secolului XX,2423
162,107,Paleografie şi epigrafie latină ,2424
179,107,Curs special de istoria romanilor (sec. XIX),2425
159,108,Istoria integrarii europene,2426
143,108,Introducere în geopolitică,2427
163,108,Istoria Bucovinei,2428
141,108,Epoca marilor migrații,2429
179,108,"Stat, societate, religie ",2430
1722,108,Istoria Basarabiei,2431
207,108,Managementul clasei de elevi,2432
143,1112,Introducere în istoria medievală a românilor,2433
143,1112,Introducere în istoria medievală universală,2434
163,1112,Istoria Bucovinei,2435
141,1112,Ştiinţe auxiliare ale istoriei,2436
736,1113,Introducere în istoria românilor în secolul XX,2437
161,1113,Introducere în istoria universală a secolului XX,2438
159,1113,Istoriografie românească,2439
179,1113,Curs şi seminar special de istorie medievală a României ,2440
268,2000,Educaţie pentru sănătate şi prim ajutor,2441
200,2000,Fundamentele pedagogiei,2442
267,2000,Fundamentele stiintifice ale jocului sportiv: Baschet,2443
268,2000,Bazele generale ale Kinetoterapiei,2444
813,2000,Fiziologie ,2445
263,2000,Fundamentele stiintifice ale jocului sportiv: Fotbal,2446
944,2000,Anatomie functionala,2447
268,2001,Educaţie pentru sănătate şi prim ajutor,2448
200,2001,Fundamentele pedagogiei,2449
267,2001,Fundamentele stiintifice ale jocului sportiv: Baschet,2450
268,2001,Bazele generale ale Kinetoterapiei,2451
813,2001,Fiziologie ,2452
263,2001,Fundamentele stiintifice ale jocului sportiv: Fotbal,2453
944,2001,Anatomie functionala,2454
268,2008,Educaţie pentru sănătate şi prim ajutor,2455
200,2008,Fundamentele pedagogiei,2456
267,2008,Fundamentele stiintifice ale jocului sportiv: Baschet,2457
268,2008,Bazele generale ale Kinetoterapiei,2458
813,2008,Fiziologie ,2459
263,2008,Fundamentele stiintifice ale jocului sportiv: Fotbal,2460
944,2008,Anatomie functionala,2461
268,2009,Educaţie pentru sănătate şi prim ajutor,2462
200,2009,Fundamentele pedagogiei,2463
267,2009,Fundamentele stiintifice ale jocului sportiv: Baschet,2464
268,2009,Bazele generale ale Kinetoterapiei,2465
813,2009,Fiziologie ,2466
263,2009,Fundamentele stiintifice ale jocului sportiv: Fotbal,2467
944,2009,Anatomie functionala,2468
268,2043,Educaţie pentru sănătate şi prim ajutor,2469
200,2043,Fundamentele pedagogiei,2470
267,2043,Fundamentele stiintifice ale jocului sportiv: Baschet,2471
268,2043,Bazele generale ale Kinetoterapiei,2472
813,2043,Fiziologie ,2473
263,2043,Fundamentele stiintifice ale jocului sportiv: Fotbal,2474
944,2043,Anatomie functionala,2475
193,362,Inot si Hidrokinetoterapie,2476
263,362,Didactica specialitatii,2477
263,362,Masurare in kinetoterapie,2478
268,362,Kinetoterapia deficientelor fizice si senzoriale,2479
260,362,"Echipamente, aparate si instalatii utilizate in kinetoterapie",2480
260,362,Utilizare softuri specializate in stiinta sportului si ed. fizice,2481
651,362,Elemente de Fizioterapie,2482
193,1153,Inot si Hidrokinetoterapie,2483
263,1153,Didactica specialitatii,2484
263,1153,Masurare in kinetoterapie,2485
268,1153,Kinetoterapia deficientelor fizice si senzoriale,2486
260,1153,"Echipamente, aparate si instalatii utilizate in kinetoterapie",2487
260,1153,Utilizare softuri specializate in stiinta sportului si ed. fizice,2488
651,1153,Elemente de Fizioterapie,2489
193,978,Inot si Hidrokinetoterapie,2490
263,978,Didactica specialitatii,2491
263,978,Masurare in kinetoterapie,2492
268,978,Kinetoterapia deficientelor fizice si senzoriale,2493
260,978,"Echipamente, aparate si instalatii utilizate in kinetoterapie",2494
260,978,Utilizare softuri specializate in stiinta sportului si ed. fizice,2495
651,978,Elemente de Fizioterapie,2496
193,1097,Inot si Hidrokinetoterapie,2497
263,1097,Didactica specialitatii,2498
263,1097,Masurare in kinetoterapie,2499
268,1097,Kinetoterapia deficientelor fizice si senzoriale,2500
260,1097,"Echipamente, aparate si instalatii utilizate in kinetoterapie",2501
260,1097,Utilizare softuri specializate in stiinta sportului si ed. fizice,2502
651,1097,Elemente de Fizioterapie,2503
193,1143,Kinetoterapia în geriatrie şi gerontologie,2504
755,1143,Kinetoterapia in afectiuni neurologice,2505
813,1143,Kinetoterapia în afecţiuni cardio-respiratorii,2506
548,1143,Educare/Reeducare motrică şi funcţională în pediatrie,2507
548,1143,Ortezare si protezare,2508
207,1143,Managementul clasei de elevi,2509
813,1143,Kinetoprofilaxie si recuperare in af. cardio-respiratorii,2510
193,1154,Kinetoterapia în geriatrie şi gerontologie,2511
755,1154,Kinetoterapia in afectiuni neurologice,2512
813,1154,Kinetoterapia în afecţiuni cardio-respiratorii,2513
548,1154,Educare/Reeducare motrică şi funcţională în pediatrie,2514
548,1154,Ortezare si protezare,2515
207,1154,Managementul clasei de elevi,2516
813,1154,Kinetoprofilaxie si recuperare in af. cardio-respiratorii,2517
193,1144,Kinetoterapia în geriatrie şi gerontologie,2518
755,1144,Kinetoterapia in afectiuni neurologice,2519
813,1144,Kinetoterapia în afecţiuni cardio-respiratorii,2520
548,1144,Educare/Reeducare motrică şi funcţională în pediatrie,2521
548,1144,Ortezare si protezare,2522
207,1144,Managementul clasei de elevi,2523
813,1144,Kinetoprofilaxie si recuperare in af. cardio-respiratorii,2524
193,1155,Kinetoterapia în geriatrie şi gerontologie,2525
755,1155,Kinetoterapia in afectiuni neurologice,2526
813,1155,Kinetoterapia în afecţiuni cardio-respiratorii,2527
548,1155,Educare/Reeducare motrică şi funcţională în pediatrie,2528
548,1155,Ortezare si protezare,2529
207,1155,Managementul clasei de elevi,2530
813,1155,Kinetoprofilaxie si recuperare in af. cardio-respiratorii,2531
262,1041,Mijloacele Sportului in Kinetoterapie,2532
193,1041,Management in sanatate si recuperare,2533
651,1041,Metode de explorare si evaluare in recuperarea med...,2534
813,1041,Fiziologia Varstelor,2535
813,1041,Masaj Terapeutic si Modelare Corporala,2536
422,1041,Proiectarea şi managementul programelor educaţionale,2537
262,2154,Mijloacele Sportului in Kinetoterapie,2538
193,2154,Management in sanatate si recuperare,2539
651,2154,Metode de explorare si evaluare in recuperarea med...,2540
813,2154,Fiziologia Varstelor,2541
813,2154,Masaj Terapeutic si Modelare Corporala,2542
183,2154,"Didactica domeniului şi dezvoltării în didactica
specialităţii",2543
268,1100,Kinetoprofilaxia si recuperarea in afectiuni musculo-scheletale,2544
651,1100,Terapie fizica in recuperare si modelare corporala,2545
813,1100,Kinetoterapia in traumatologia sportiva,2546
268,2254,Kinetoprofilaxia si recuperarea in afectiuni musculo-scheletale,2547
651,2254,Terapie fizica in recuperare si modelare corporala,2548
813,2254,Kinetoterapia in traumatologia sportiva,2549
281,204,Reprezentări ale limbii în gramaticile românești,2550
281,204,Filozofia limbajului,2551
283,204,Tendinte actuale in limba vorbita,2552
283,204,Evoluţia normelor în limba română,2553
293,204,Elemente de retorică,2554
295,525,Comunicarea culturala si lingvistica in spatiul european,2555
295,525,Limba si mentalitate,2556
815,525,Comunicare la nivelul culturii majore,2557
287,205,Imaginar mitic şi literar,2558
288,205,Cultura si conflict in Europa postbelica,2559
1594,205,Ideologie şi exil,2560
942,205,Biografie si autofictiune,2561
282,214,Modernism şi postmodernism,2562
291,214,Curs optional - Scoli critice europene,2563
1594,1026,Curs practic de limba română: redactare și compoziție,2564
942,1026,Cultura si civilizatie romana,2565
942,1026,Curs practic limba romana - Structuri gramaticale,2566
1509,1026,Limba romana - limbaj specializat,2567
942,1026,Receptarea textului scris si oral,2568
1594,2130,Curs practic de limba română: redactare și compoziție,2569
942,2130,Cultura si civilizatie romana,2570
942,2130,Curs practic limba romana - Structuri gramaticale,2571
1509,2130,Limba romana - limbaj specializat,2572
942,2130,Receptarea textului scris si oral,2573
482,802,Certificarea pădurilor şi a lanţurilor de custodie,2574
476,802,Piata lemnului si economie forestiera,2575
469,802,Strategia firmei cu specific forestier,2576
478,802,Sisteme geoinformatice,2577
465,802,Ecotehnologii in exploatarile forestiere,2578
422,802,Proiectarea si managementul programelor educationale,2579
183,802,Didactica domeniului si dezvoltari in didactica specialitatii,2580
482,1229,Certificarea pădurilor şi a lanţurilor de custodie,2581
476,1229,Piata lemnului si economie forestiera,2582
469,1229,Strategia firmei cu specific forestier,2583
478,1229,Sisteme geoinformatice,2584
465,1229,Ecotehnologii in exploatarile forestiere,2585
422,1229,Proiectarea si managementul programelor educationale,2586
183,1229,Didactica domeniului si dezvoltari in didactica specialitatii,2587
585,803,Managementul proiectelor,2588
139,803,Etica si integritate academica,2589
585,2059,Managementul proiectelor,2590
139,2059,Etica si integritate academica,2591
130,2251,Acreditare si Certificare in Domeniul Calitatii,2592
256,2251,Sisteme Mecatronice Avansate in Industria Automobilelor,2593
567,2251,Medii de Simulare a Sistemelor Mecatronice,2594
1663,2251,Senzori Inteligenți,2595
71,2251,Etica si Integritate Academica,2596
130,2252,Acreditare si Certificare in Domeniul Calitatii,2597
256,2252,Sisteme Mecatronice Avansate in Industria Automobilelor,2598
567,2252,Medii de Simulare a Sistemelor Mecatronice,2599
1663,2252,Senzori Inteligenți,2600
71,2252,Etica si Integritate Academica,2601
512,341,Influenta procesarii asupra calitatii produselor alimentare,2602
550,341,Reologia produselor alimentare,2603
503,341,Principiile și bazele compoziției sistemelor complexe ,2604
337,341,Proprietatile functionale ale aditivilor alimentari,2605
422,341,Proiectarea si managementul programelor educationale,2606
71,341,Etică şi integritate academică,2607
183,341,Didactica domeniului si dezvoltarii in didactica specialitatii,2608
512,962,Influenta procesarii asupra calitatii produselor alimentare,2609
550,962,Reologia produselor alimentare,2610
503,962,Principiile și bazele compoziției sistemelor complexe ,2611
337,962,Proprietatile functionale ale aditivilor alimentari,2612
422,962,Proiectarea si managementul programelor educationale,2613
71,962,Etică şi integritate academică,2614
183,962,Didactica domeniului si dezvoltarii in didactica specialitatii,2615
104,76,Metode Numerice,2616
116,76,Fizică,2617
124,76,Mecanică,2618
344,76,Grafica Asistata de Calculator (2),2619
344,76,Bazele Roboticii,2620
303,76,Comunicare,2621
104,946,Metode Numerice,2622
116,946,Fizică,2623
124,946,Mecanică,2624
344,946,Grafica Asistata de Calculator (2),2625
344,946,Bazele Roboticii,2626
303,946,Comunicare,2627
106,87,Rezistenta Materialelor 2,2628
112,87,Mecanica Fluidelor ,2629
103,87,Termotehnică,2630
135,87,Electronică Digitală,2631
1050,87,Programarea Calculatoarelor si Limbaje de Programare,2632
106,2363,Rezistenta Materialelor 2,2633
112,2363,Mecanica Fluidelor ,2634
103,2363,Termotehnică,2635
135,2363,Electronică Digitală,2636
1050,2363,Programarea Calculatoarelor si Limbaje de Programare,2637
104,2248,Mecanisme si Organe de Masini (2),2638
256,2248,Sisteme de Actionare,2639
110,2248,Dinamica Sistemelor Mecatronice,2640
132,2248,Tehnologii de prelucrare,2641
1663,2248,Senzori si Sisteme Senzoriale,2642
409,2248,Ecologie si Protectia Mediului,2643
344,2248,Analiza cu Elemente Finite,2644
567,2248,Proiectare asistata de calculator,2645
256,100,Sisteme Mecatronice in Prestari Servicii,2646
256,100,Mentenanta Sistemelor Mecatronice,2647
73,100,Prelucrarea si Recunoasterea Imaginilor,2648
116,100,Optomecatronica,2649
1663,100,Materiale şi Structuri Inteligente,2650
256,258,Sisteme Mecatronice in Prestari Servicii,2651
256,258,Mentenanta Sistemelor Mecatronice,2652
73,258,Prelucrarea si Recunoasterea Imaginilor,2653
116,258,Optomecatronica,2654
1663,258,Materiale şi Structuri Inteligente,2655
1690,2021,Comunicare mediatica audio-vizuala,2656
301,2021,Tehnici de redactare,2657
1084,2021,Introducere in publicitate,2658
542,2021,Metode de cercetare în științele sociale,2659
810,2021,Multimedia,2660
14,2021,Sisteme de management de conținut web,2661
1690,2067,Comunicare mediatica audio-vizuala,2662
301,2067,Tehnici de redactare,2663
1084,2067,Introducere in publicitate,2664
542,2067,Metode de cercetare în științele sociale,2665
810,2067,Multimedia,2666
14,2067,Sisteme de management de conținut web,2667
1690,2022,Comunicare mediatica audio-vizuala,2668
301,2022,Tehnici de redactare,2669
1084,2022,Introducere in publicitate,2670
542,2022,Metode de cercetare în științele sociale,2671
810,2022,Multimedia,2672
14,2022,Sisteme de management de conținut web,2673
1690,2023,Comunicare mediatica audio-vizuala,2674
301,2023,Tehnici de redactare,2675
1084,2023,Introducere in publicitate,2676
542,2023,Metode de cercetare în științele sociale,2677
810,2023,Multimedia,2678
14,2023,Sisteme de management de conținut web,2679
322,2074,Media alternative: teorii ale conspirației și știri false,2680
68,2074,Platforme digitale,2681
1530,2074,Analiza datelor digitale,2682
1629,2074,Tehnica ilustrației digitale în posterul publicitar,2683
16,2074,Securitatea informațiilor în mediul online,2684
187,2074,Etica,2685
303,2074,Social media și produsele sale,2686
322,2178,Media alternative: teorii ale conspirației și știri false,2687
68,2178,Platforme digitale,2688
1530,2178,Analiza datelor digitale,2689
1629,2178,Tehnica ilustrației digitale în posterul publicitar,2690
16,2178,Securitatea informațiilor în mediul online,2691
187,2178,Etica,2692
303,2178,Social media și produsele sale,2693
322,2076,Media alternative: teorii ale conspirației și știri false,2694
68,2076,Platforme digitale,2695
1530,2076,Analiza datelor digitale,2696
1629,2076,Tehnica ilustrației digitale în posterul publicitar,2697
16,2076,Securitatea informațiilor în mediul online,2698
187,2076,Etica,2699
303,2076,Social media și produsele sale,2700
322,2179,Media alternative: teorii ale conspirației și știri false,2701
68,2179,Platforme digitale,2702
1530,2179,Analiza datelor digitale,2703
1629,2179,Tehnica ilustrației digitale în posterul publicitar,2704
16,2179,Securitatea informațiilor în mediul online,2705
187,2179,Etica,2706
303,2179,Social media și produsele sale,2707
1690,2175,Animatie si efecte vizuale,2708
1690,2175,Productie TV,2709
301,2175,Psihologia consumatorului de media digitală,2710
13,2175,Sisteme de comunicații digitale,2711
363,2175,Aspecte legale ale producției media,2712
79,2175,Interactiunea in timp real cu mediul virtual,2713
542,2175,Media planning,2714
1690,2180,Animatie si efecte vizuale,2715
1690,2180,Productie TV,2716
301,2180,Psihologia consumatorului de media digitală,2717
13,2180,Sisteme de comunicații digitale,2718
363,2180,Aspecte legale ale producției media,2719
79,2180,Interactiunea in timp real cu mediul virtual,2720
542,2180,Media planning,2721
1633,72,Baze de date in energetica,2722
335,72,Automatizarea şi protecţia SEE,2723
35,72,Staţii şi posturi de transformare,2724
41,72,Tehnica tensiunilor inalte,2725
182,72,Sisteme SCADA in conducerea proceselor energetice,2726
205,72,Fiabilitate,2727
652,2322,Igiena,2728
843,2322,Metodologia cercetarii stiintifice,2729
1139,2322,Anatomie si embriologie II,2730
1516,2322,Fiziologie I,2731
367,2322,Histologie,2732
71,2322,Etica si integritate academica,2733
1604,2322,Promovarea sanatatii,2734
207,2322,Pedagogie 1,2735
652,2323,Igiena,2736
843,2323,Metodologia cercetarii stiintifice,2737
1139,2323,Anatomie si embriologie II,2738
1516,2323,Fiziologie I,2739
367,2323,Histologie,2740
71,2323,Etica si integritate academica,2741
1604,2323,Promovarea sanatatii,2742
207,2323,Pedagogie 1,2743
652,2324,Igiena,2744
843,2324,Metodologia cercetarii stiintifice,2745
1139,2324,Anatomie si embriologie II,2746
1516,2324,Fiziologie I,2747
367,2324,Histologie,2748
71,2324,Etica si integritate academica,2749
1604,2324,Promovarea sanatatii,2750
207,2324,Pedagogie 1,2751
652,2326,Igiena,2752
843,2326,Metodologia cercetarii stiintifice,2753
1139,2326,Anatomie si embriologie II,2754
1516,2326,Fiziologie I,2755
367,2326,Histologie,2756
71,2326,Etica si integritate academica,2757
1604,2326,Promovarea sanatatii,2758
207,2326,Pedagogie 1,2759
377,2303,Structuri de date,2760
20,2303,Analiza matematica II,2761
510,2303,Geometrie II,2762
808,2303,Algoritmi si programare II,2763
207,2303,Pedagogie I,2764
1766,2303,Algoritmi si programare II,2765
377,2304,Structuri de date,2766
20,2304,Analiza matematica II,2767
510,2304,Geometrie II,2768
808,2304,Algoritmi si programare II,2769
207,2304,Pedagogie I,2770
1766,2304,Algoritmi si programare II,2771
640,2360,Analiza complexa,2772
529,2360,Statistica matematica,2773
808,2360,Programare orientată obiect,2774
1050,2360,Redactare si comunicare stiintifica si profesionala,2775
206,2360,Didactica specialităţii,2776
1004,2360,Astronomie,2777
640,2361,Analiza complexa,2778
529,2361,Statistica matematica,2779
808,2361,Programare orientată obiect,2780
1050,2361,Redactare si comunicare stiintifica si profesionala,2781
206,2361,Didactica specialităţii,2782
1004,2361,Astronomie,2783
550,345,Reologia produselor alimentare,2784
510,345,Statistica aplicata,2785
507,345,Contaminanti microbiologici ai alimentelor,2786
514,345,Efectele consumului si abuzului de substante toxice,2787
422,345,Proiectarea si managementul programelor educationale,2788
71,345,Etică şi integritate academică,2789
183,345,Didactica domeniului si dezvoltarii in didactica specialitatii,2790
550,346,Reologia produselor alimentare,2791
510,346,Statistica aplicata,2792
507,346,Contaminanti microbiologici ai alimentelor,2793
514,346,Efectele consumului si abuzului de substante toxice,2794
422,346,Proiectarea si managementul programelor educationale,2795
71,346,Etică şi integritate academică,2796
183,346,Didactica domeniului si dezvoltarii in didactica specialitatii,2797
273,250,Marketing educațional,2798
395,250,Managementul si gestiunea financiara a proiectelor educationale,2799
744,250,Didactica domeniului și dezvoltări în didactica specialității,2800
94,250,Metodologia cercetării în științele socio-umane,2801
273,1085,Marketing educațional,2802
395,1085,Managementul si gestiunea financiara a proiectelor educationale,2803
744,1085,Didactica domeniului și dezvoltări în didactica specialității,2804
94,1085,Metodologia cercetării în științele socio-umane,2805
273,2343,Marketing educațional,2806
395,2343,Managementul si gestiunea financiara a proiectelor educationale,2807
744,2343,Didactica domeniului și dezvoltări în didactica specialității,2808
94,2343,Metodologia cercetării în științele socio-umane,2809
221,247,Tehnologii informationale in managementul educațional,2810
199,247,Etică și Integritate Academică și Profesională,2811
872,247,Managementul și consilierea carierei în domeniul educațional,2812
221,2344,Tehnologii informationale in managementul educațional,2813
199,2344,Etică și Integritate Academică și Profesională,2814
872,2344,Managementul și consilierea carierei în domeniul educațional,2815
529,443,Matematici aplicate in economie,2816
523,443,Fiscalitate,2817
536,443,Statistică,2818
528,443,Ecotehnologie,2819
342,443,Economie 2,2820
207,443,Pedagogie I,2821
529,1217,Matematici aplicate in economie,2822
523,1217,Fiscalitate,2823
536,1217,Statistică,2824
528,1217,Ecotehnologie,2825
342,1217,Economie 2,2826
207,1217,Pedagogie I,2827
529,689,Matematici aplicate in economie,2828
523,689,Fiscalitate,2829
536,689,Statistică,2830
528,689,Ecotehnologie,2831
342,689,Economie 2,2832
207,689,Pedagogie I,2833
529,1218,Matematici aplicate in economie,2834
523,1218,Fiscalitate,2835
536,1218,Statistică,2836
528,1218,Ecotehnologie,2837
342,1218,Economie 2,2838
207,1218,Pedagogie I,2839
419,450,Managementul asigurărilor,2840
379,450,Comunicare si negociere in afaceri,2841
540,450,Management financiar,2842
541,450,Baze de date pentru management,2843
988,450,Managementul inovarii,2844
395,450,Analiza strategica a mediului concurential,2845
206,450,Didactica specialităţii,2846
419,1219,Managementul asigurărilor,2847
379,1219,Comunicare si negociere in afaceri,2848
540,1219,Management financiar,2849
541,1219,Baze de date pentru management,2850
988,1219,Managementul inovarii,2851
395,1219,Analiza strategica a mediului concurential,2852
206,1219,Didactica specialităţii,2853
419,2356,Managementul asigurărilor,2854
379,2356,Comunicare si negociere in afaceri,2855
540,2356,Management financiar,2856
541,2356,Baze de date pentru management,2857
988,2356,Managementul inovarii,2858
395,2356,Analiza strategica a mediului concurential,2859
206,2356,Didactica specialităţii,2860
419,2357,Managementul asigurărilor,2861
379,2357,Comunicare si negociere in afaceri,2862
540,2357,Management financiar,2863
541,2357,Baze de date pentru management,2864
988,2357,Managementul inovarii,2865
395,2357,Analiza strategica a mediului concurential,2866
206,2357,Didactica specialităţii,2867
379,447,Managementul IMM-urilor,2868
528,447,Managementul calitatii,2869
532,447,Etică în afaceri,2870
388,447,Metodologia elaborarii lucrarii de licenta,2871
397,447,Simulari si proiecte de management,2872
172,447,Management strategic,2873
380,447,Contabilitate de gestiune,2874
206,447,Managementul clasei de elevi,2875
379,693,Managementul IMM-urilor,2876
528,693,Managementul calitatii,2877
532,693,Etică în afaceri,2878
388,693,Metodologia elaborarii lucrarii de licenta,2879
397,693,Simulari si proiecte de management,2880
172,693,Management strategic,2881
380,693,Contabilitate de gestiune,2882
206,693,Managementul clasei de elevi,2883
796,228,Euroregiunile si cooperarea romaneasca transfrontaliera,2884
163,228,Istoria ideilor federaliste în Europa,2885
657,228,Managementul proiectelor ,2886
1108,228,Conflicte fierbinți și înghețate în vecinătatea UE,2887
422,228,Proiectarea si managementul programelor educationale,2888
151,228,Politica externă şi de securitate a Rusiei ,2889
744,228,Didactica domeniului si dezvoltari in didactica specialitatii,2890
514,339,Metode moderne de analiza instrumentala ,2891
1098,339,Metode moderne de control microbiologic al alimentelor,2892
559,339,Legislatia securitatii mediului,2893
759,339,Evaluarea ciclului de viata al produselor,2894
422,339,Proiectarea si managementul programelor educationale,2895
71,339,Etică şi integritate academică,2896
183,339,Didactica domeniului si dezvoltarii in didactica specialitatii,2897
514,2376,Metode moderne de analiza instrumentala ,2898
1098,2376,Metode moderne de control microbiologic al alimentelor,2899
559,2376,Legislatia securitatii mediului,2900
759,2376,Evaluarea ciclului de viata al produselor,2901
422,2376,Proiectarea si managementul programelor educationale,2902
71,2376,Etică şi integritate academică,2903
183,2376,Didactica domeniului si dezvoltarii in didactica specialitatii,2904
744,2267,Didactica domeniului si dezvoltari in didactica specialitatii,2905
139,2267,Ordinea socială și intoleranța religioasă ,2906
1010,2267,Modele europene în domeniul AS și securitate comunitară,2907
195,2267,Managementul proiectelor comunitare,2908
257,2267,Managementul reManagementul RU în structurile de AS și securitat,2909
422,2267,Proiectarea si managementul programelor educationale,2910
723,2267,Managementul datelor si informatiei ,2911
71,2339,Etică şi integritate academică ,2912
743,2339,Metodologia cercetării și diseminarea rezultatelor ,2913
843,761,Biologie celulară și moleculară,2914
442,761,Chimia alimentelor,2915
1781,761,Fiziologie și Fiziopatologie,2916
367,761,Histologie. Anatomie patologica,2917
1850,761,Igiena,2918
207,761,Pedagogie 1,2919
843,762,Biologie celulară și moleculară,2920
442,762,Chimia alimentelor,2921
1781,762,Fiziologie și Fiziopatologie,2922
367,762,Histologie. Anatomie patologica,2923
1850,762,Igiena,2924
843,2314,Biologie celulară și moleculară,2925
442,2314,Chimia alimentelor,2926
1781,2314,Fiziologie și Fiziopatologie,2927
367,2314,Histologie. Anatomie patologica,2928
1850,2314,Igiena,2929
442,824,Metabolismul macronutrientilor,2930
749,824,Epidemiologie,2931
1124,824,Nutritia copilului sanatos si a celui bolnav,2932
825,824,Nutriția omului sănătos. Nutriția sportivului,2933
1067,824,Metodologia cercetarii stiintifice,2934
1037,824,Igiena alimentatiei si siguranta alimentului,2935
1037,824,"Aditivi alimentari, nutraceutice si alimente functionale",2936
1037,824,Tehnologie alimentară - gastrotehnie,2937
824,824,Semiologie chirurgicala si chirurgie,2938
1781,824,"Nutritia mamei (in presarcina, sarcina si alaptare)",2939
744,824,Didactica specialitatii,2940
442,825,Metabolismul macronutrientilor,2941
749,825,Epidemiologie,2942
1124,825,Nutritia copilului sanatos si a celui bolnav,2943
825,825,Nutriția omului sănătos. Nutriția sportivului,2944
1067,825,Metodologia cercetarii stiintifice,2945
1037,825,Igiena alimentatiei si siguranta alimentului,2946
1037,825,"Aditivi alimentari, nutraceutice si alimente functionale",2947
1037,825,Tehnologie alimentară - gastrotehnie,2948
